date,上市公司数,上市证券数,中小板指,创业板指,市场总成交金额（元）,平均股票价格（元）,深证成指,深证综指,股票平均市盈率,股票平均换手率,股票总市值（元）,股票总股本（股）,股票成交金额（元）,股票流通市值（元）,股票流通股本（股）
2005-09-16,542.0,692.0,,,7014883929.51,4.91,3061.06,299.06,18.2,1.92,1032292402339.0,210401672014.0,6870438866.33,411314148606.61,88257589832.0
2005-09-19,542.0,692.0,,,7037943726.63,4.95,3064.07,301.72,18.33,2.06,1041076725309.0,210402969476.0,6885965364.2,414873557808.92,88258887294.0
2005-09-20,542.0,692.0,,,8740709371.02,4.91,3019.92,299.25,18.17,2.45,1032970500374.0,210403004927.0,8561444679.79,411342027111.29,88258922745.0
2005-09-21,542.0,693.0,,,8818896034.54,4.83,2965.56,294.18,17.87,2.61,1016334460287.0,210403107826.0,8657594935.14,405034986625.62,88259047544.0
2005-09-22,542.0,694.0,,,8272332958.23,4.68,2905.68,285.08,17.36,2.28,985881794650.0,210407016831.0,8094821121.87,393003492280.06,88262956549.0
2005-09-23,542.0,694.0,,,5751918569.7,4.63,2892.85,282.01,17.19,1.61,974771837839.0,210407576274.0,5656829731.17,388649107532.52,88263509992.0
2005-09-26,542.0,694.0,,,4077289835.16,4.65,2895.72,283.08,17.27,1.12,978304100319.0,210411381207.0,4001994685.42,389791961801.74,88267256425.0
2005-09-27,542.0,694.0,,,5277579495.95,4.56,2844.83,277.52,16.96,1.5,960078713024.0,210415498560.0,5130500021.34,382177559304.9,88271259078.0
2005-09-28,542.0,694.0,,,4408203737.96,4.55,2847.56,276.75,16.93,1.27,957395208796.0,210455690539.0,4271268882.48,381185783004.12,88285915727.0
2005-09-29,542.0,694.0,,,5496382361.29,4.62,2884.65,281.63,17.2,1.56,973249323055.0,210456678705.0,5365375816.31,387405353700.79,88286907893.0
2005-09-30,542.0,694.0,,,4747077592.76,4.63,2903.11,281.72,17.22,1.29,973604004635.0,210477007582.0,4618299277.58,387950946323.12,88307339670.0
2005-10-10,542.0,694.0,,,3806308399.51,4.56,2858.6,277.44,16.99,1.05,959549423953.0,210486260291.0,3736574518.14,381758094139.98,88316572778.0
2005-10-11,542.0,694.0,,,4356500022.33,4.64,2886.97,282.6,17.27,1.23,976845710288.0,210493213975.0,4289085410.49,388663908348.19,88323416208.0
2005-10-12,542.0,694.0,,,5749091921.49,4.67,2891.21,284.44,17.38,1.53,983760231328.0,210493712513.0,5689089202.01,391660076235.91,88323868144.0
2005-10-13,542.0,694.0,,,5351465814.07,4.65,2870.32,282.57,17.3,1.41,978145869493.0,210494972747.0,5256443627.83,389208279084.69,88325053078.0
2005-10-14,542.0,694.0,,,4909887724.89,4.59,2830.76,279.1,17.09,1.3,966498064466.0,210503640473.0,4806990580.81,384521154165.53,88333737128.0
2005-10-17,543.0,696.0,,,4772279779.02,4.57,2798.98,278.06,17.02,1.28,964175944936.0,211049723416.0,4662827089.39,383420154769.74,88625768391.0
2005-10-18,543.0,697.0,,,5277692983.79,4.62,2794.71,281.17,17.18,1.47,974107294919.0,211049744400.0,5174189700.81,386900645520.77,88625821710.0
2005-10-19,543.0,697.0,,,5325762220.71,4.59,2770.63,279.23,17.06,1.54,967938990720.0,211106775023.0,5139320304.58,384015761086.56,88646044925.0
2005-10-20,543.0,697.0,,,6052235685.81,4.59,2762.11,278.89,17.09,1.65,968609557853.0,211138197283.0,5797174986.39,384578507033.41,88677448620.0
2005-10-21,543.0,697.0,,,5572221757.28,4.62,2775.82,280.99,17.22,1.47,976702004718.0,211184274023.0,5363539279.73,388228321235.88,88737024910.0
2005-10-24,543.0,697.0,,,4954074340.36,4.64,2789.18,282.4,17.31,1.34,981188310778.0,211213812960.0,4798049057.86,389818736635.7,88766566505.0
2005-10-25,543.0,697.0,,,5090892871.19,4.56,2744.98,277.39,17.01,1.51,964258803446.0,211241299717.0,4985432020.02,383001163244.05,88871108611.0
2005-10-26,543.0,697.0,,,5517808089.55,4.45,2662.79,269.72,16.59,1.56,939639350772.0,211249404597.0,5393722926.76,372760133250.43,88903433163.0
2005-10-27,543.0,697.0,,,4539385728.38,4.42,2667.63,269.12,16.52,1.32,934752889915.0,211250568809.0,4462363135.83,371396164297.52,89201870033.0
2005-10-28,543.0,697.0,,,4697510268.03,4.32,2631.52,263.12,16.13,1.4,912149213299.0,211255202448.0,4624168206.53,363063317588.18,89339011338.0
2005-10-31,543.0,698.0,,,4050002111.57,4.35,2662.29,265.4,16.24,1.23,919215396968.0,211255253562.0,3979678505.38,366199914580.5,89364030567.0
2005-11-01,543.0,698.0,,,4160434545.0,4.34,2661.61,264.71,16.2,1.24,916481291339.0,211270855397.0,4067873338.46,364757174662.4,89387868616.0
2005-11-02,543.0,698.0,,,5308738789.85,4.41,2691.82,269.45,16.44,1.51,931248063835.0,211331449782.0,5198343540.76,370875279705.93,89457174301.0
2005-11-03,543.0,698.0,,,4873145134.79,4.37,2675.57,267.44,16.29,1.28,923002399252.0,211353024409.0,4524133540.06,368243940381.94,89583576896.0
2005-11-04,543.0,698.0,,,4050298208.4,4.37,2687.02,269.01,16.34,1.15,926401120319.0,211804948422.0,3970944642.47,370427325701.76,89865001951.0
2005-11-07,543.0,698.0,,,3850941119.99,4.38,2686.28,269.98,16.33,1.07,926902968984.0,211849506715.0,3774066245.8,371791127673.98,90100928891.0
2005-11-08,543.0,698.0,,,4262132018.69,4.4,2693.3,271.78,16.4,1.19,931914324598.0,211849793845.0,3920350079.62,374099831268.9,90155938916.0
2005-11-09,543.0,698.0,,,5095175312.86,4.38,2703.11,271.04,16.35,1.36,928206404397.0,211788718370.0,4872265626.29,373819805180.06,90259081583.0
2005-11-10,543.0,698.0,,,5420403246.94,4.27,2660.33,264.69,15.94,1.44,904570162747.0,211931419015.0,5243619003.42,364959839745.45,90409664982.0
2005-11-11,543.0,698.0,,,4236078926.1,4.28,2664.05,265.63,15.96,1.18,906281071721.0,211931429638.0,4106438773.7,365902254287.88,90530252771.0
2005-11-14,543.0,698.0,,,3137614858.06,4.27,2633.66,265.42,15.93,0.86,905326582851.0,211931433032.0,2954668419.23,365335373643.67,90569743334.0
2005-11-15,543.0,698.0,,,3899806348.83,4.24,2622.03,263.38,15.81,1.05,898541632428.0,211931433905.0,3821866278.3,362315382198.79,90569784147.0
2005-11-16,543.0,698.0,,,3324968540.94,4.27,2639.5,265.31,15.92,0.97,904651206419.0,211931434113.0,3242846562.27,364885516321.1,90569774355.0
2005-11-17,543.0,698.0,,,3377745469.27,4.27,2643.05,265.38,15.91,0.98,904391898854.0,211931438728.0,3297212188.25,364745012037.68,90638501707.0
2005-11-18,543.0,698.0,,,6876087548.4,4.35,2721.87,271.87,16.24,1.82,922771090744.0,211931441723.0,6661047102.21,373705617013.86,90788985488.0
2005-11-21,543.0,698.0,,,4445285589.83,4.36,2732.76,272.62,16.27,1.24,924693362092.0,211931445926.0,4365262500.55,374890969718.47,90826183118.0
2005-11-22,543.0,698.0,,,3703124450.21,4.28,2687.24,267.49,15.97,1.08,907994430231.0,211931450678.0,3611979001.47,368256256738.5,90883994840.0
2005-11-23,543.0,698.0,,,3117756714.92,4.31,2706.08,269.38,16.07,0.89,913809483748.0,211931453746.0,3042623890.25,371004617875.61,90897437908.0
2005-11-24,543.0,699.0,,,3909776704.4,4.32,2716.8,270.16,16.11,1.09,915875305869.0,211932380790.0,3812671626.03,372011953105.78,90908264952.0
2005-11-25,543.0,699.0,,,3369029803.6,4.32,2725.06,270.46,16.12,0.97,916613188891.0,211947633325.0,3215092549.69,372832164102.2,90943677259.0
2005-11-28,543.0,699.0,,,3311388552.48,4.3,2713.49,269.51,16.03,0.87,912025696884.0,211987028109.0,2977019275.61,371043712025.42,91001720121.0
2005-11-29,543.0,699.0,,,3251799795.43,4.26,2682.11,266.36,15.87,0.85,902330866231.0,211987029840.0,2924560230.12,367188379134.05,91034915289.0
2005-11-30,543.0,699.0,,,4228515683.51,4.26,2676.85,266.86,15.88,1.07,902661093480.0,212045808552.0,4029930340.51,367615667948.06,91134077188.0
2005-12-01,543.0,699.0,1403.15,,3202135644.18,4.25,2684.56,266.59,15.87,0.87,902212133527.0,212133166180.0,3082281306.87,367488171198.11,91221417044.0
2005-12-02,543.0,699.0,1394.5,,4413165300.75,4.21,2680.64,264.18,15.73,1.27,893292069928.0,212133166180.0,4284569514.87,364612636998.86,91409905768.0
2005-12-05,543.0,702.0,1335.84,,4418304162.37,4.12,2643.93,258.17,15.4,1.14,873269867410.0,212045867941.0,3932462430.86,356919835532.29,91571286911.0
2005-12-06,543.0,703.0,1333.16,,6105580494.96,4.14,2659.02,259.63,15.48,0.91,877890513214.0,212046050247.0,3103310386.99,358532777340.89,91571468667.0
2005-12-07,543.0,703.0,1343.71,,6221779684.16,4.17,2676.86,262.1,15.61,0.87,885666109134.0,212529566995.0,2931861458.75,361403343542.71,91933226503.0
2005-12-08,543.0,703.0,1337.31,,8408281942.2,4.17,2691.45,262.47,15.65,0.99,886867681037.0,212529566995.0,3680811640.88,361772781140.73,91933226503.0
2005-12-09,543.0,704.0,1367.87,,6972713228.13,4.23,2724.19,266.56,15.86,1.22,899370932036.0,212529571569.0,4264032912.82,367040750600.09,91933225077.0
2005-12-12,543.0,705.0,1369.68,,6164965977.44,4.25,2736.92,267.79,15.91,1.19,902482449126.0,212531781132.0,4065158842.89,369042604478.29,92122645835.0
2005-12-13,543.0,705.0,1360.21,,6719328176.68,4.26,2758.77,268.63,15.96,1.05,904985388540.0,212532389086.0,3844296923.65,369926491480.56,92130863480.0
2005-12-14,543.0,705.0,1376.89,,6107805871.72,4.3,2789.99,271.55,16.12,1.3,913896173256.0,212535283449.0,4576063556.54,374017894111.16,92133756243.0
2005-12-15,543.0,705.0,1372.8,,7277191879.28,4.28,2777.91,270.36,16.06,1.4,910834994449.0,212567708330.0,5058311920.01,372510362866.04,92166210764.0
2005-12-16,543.0,705.0,1397.09,,6875170396.27,4.32,2801.64,273.05,16.18,1.14,918300414355.0,212593665488.0,4179689216.5,376171435632.75,92266995107.0
2005-12-19,543.0,705.0,1387.34,,5627104076.82,4.32,2793.76,272.93,16.17,1.01,918018052548.0,212612816833.0,3387054217.66,376085278468.67,92286146452.0
2005-12-20,543.0,705.0,1376.7,,6803963300.49,4.32,2804.8,273.44,16.2,1.05,919437847760.0,212635074851.0,3527680741.89,376900361632.48,92328046428.0
2005-12-21,543.0,705.0,1358.49,,7621515342.57,4.28,2788.67,271.41,16.03,1.02,912090056280.0,212948457644.0,3395416361.21,374515885676.02,92641322723.0
2005-12-22,543.0,705.0,1384.39,,5986948251.39,4.31,2805.38,273.18,16.12,0.93,917408498131.0,213059638548.0,3275119050.68,377001497639.29,92752195023.0
2005-12-23,543.0,705.0,1391.64,,7222074665.36,4.34,2827.19,275.85,16.25,1.22,925669336688.0,213065938494.0,4212126901.56,380480234848.26,92758494969.0
2005-12-26,544.0,707.0,1414.72,,6920457242.36,4.37,2848.3,278.03,16.36,1.55,933431013334.0,213511252999.0,5349159266.98,384200529821.1,93029748716.0
2005-12-27,544.0,707.0,1411.67,,5335417429.48,4.36,2834.22,277.36,16.31,1.26,931014817905.0,213511290308.0,4203413720.3,383529149686.64,93117280197.0
2005-12-28,544.0,707.0,1411.67,,4808686645.68,4.37,2834.6,278.25,16.36,1.15,933851609021.0,213540790842.0,4070864814.33,384496575351.12,93146787335.0
2005-12-29,544.0,707.0,1438.55,,7937260791.56,4.42,2879.97,281.64,16.56,1.67,944486650180.0,213546569863.0,6632919821.68,390799438552.52,93305161918.0
2005-12-30,544.0,708.0,1415.65,,6825973186.9,4.37,2863.61,278.75,16.36,1.44,933414958386.0,213364813520.0,5720258100.06,387590570429.32,93429750956.0
2006-01-04,542.0,706.0,1417.52,,6690492791.83,4.42,2948.8,283.48,16.63,1.48,935062878768.0,211486142042.0,5882791984.6,392386774514.05,93102373118.0
2006-01-05,542.0,706.0,1429.0,,10025151879.33,4.51,3037.97,289.13,16.97,2.16,953550166345.0,211491428930.0,8703720377.21,400669980796.78,93107688275.0
2006-01-06,542.0,706.0,1436.04,,10874422367.79,4.53,3053.31,291.29,17.05,2.4,958184579811.0,211685852900.0,9772899360.36,404540390622.64,93356134406.0
2006-01-09,542.0,706.0,1473.63,,9264120971.89,4.57,3064.85,294.27,17.21,2.2,967806164992.0,211714352928.0,8521186818.68,409481741744.42,93478266847.0
2006-01-10,542.0,706.0,1465.87,,8600243874.59,4.59,3079.92,295.99,17.3,2.01,972851290434.0,211734893484.0,7815097786.0,412484337972.02,93660575559.0
2006-01-11,542.0,706.0,1437.34,,9420524820.17,4.56,3043.97,293.56,17.16,2.32,965493180619.0,211742036417.0,8672705121.71,409136262404.32,93694712495.0
2006-01-12,542.0,706.0,1475.29,,9174365187.35,4.63,3084.19,298.35,17.43,2.2,980049510292.0,211754600012.0,8510165733.55,416090252499.19,93824160231.0
2006-01-13,542.0,706.0,1478.63,,9747743299.04,4.62,3045.57,297.97,17.4,2.28,978585478798.0,211759196116.0,8712627903.88,415428472453.13,93954158484.0
2006-01-16,542.0,706.0,1483.64,,8321102675.89,4.56,2985.31,293.84,17.17,2.05,966435016518.0,211765702476.0,7626766890.22,409647805242.91,94016572841.0
2006-01-17,542.0,706.0,1488.8,,6681664392.75,4.58,3024.55,295.33,17.24,1.63,970814673720.0,211774606859.0,6080538136.59,412306490765.97,94025361184.0
2006-01-18,542.0,706.0,1508.58,,8752745836.45,4.68,3123.05,302.0,17.6,2.16,990460997353.0,211788037728.0,8086250263.16,422399437113.97,94038757153.0
2006-01-19,542.0,707.0,1502.26,,10550644291.96,4.71,3161.18,304.95,17.73,2.62,997774929695.0,211799983836.0,9723598627.5,427223215748.03,94172056784.0
2006-01-20,542.0,707.0,1484.37,,9937603284.72,4.71,3153.35,305.32,17.75,2.49,998336210195.0,211804677114.0,9250816739.58,427475874526.97,94203212642.0
2006-01-23,542.0,707.0,1468.25,,9888003381.09,4.72,3154.1,305.85,17.76,2.55,999172332656.0,211804678196.0,8806862396.44,427907161955.07,94323125905.0
2006-01-24,542.0,707.0,1470.15,,10580349155.9,4.72,3198.15,306.07,17.7,2.59,1000174551811.0,211804685563.0,9691265830.34,429452434781.86,94352939224.0
2006-01-25,542.0,707.0,1440.75,,9544524540.95,4.74,3242.35,307.11,17.79,2.34,1003189121313.0,211813063677.0,8388473862.96,431497123420.2,94381416927.0
2006-02-06,542.0,707.0,1493.46,,10368168381.42,4.85,3359.5,315.9,18.21,2.36,1026573771458.0,211813084958.0,9131631686.64,444304869300.94,94555454975.0
2006-02-07,542.0,707.0,1474.91,,13509941761.68,4.85,3358.69,316.2,18.19,3.06,1026392015467.0,211815918232.0,11910664528.12,445108001390.45,94705729651.0
2006-02-08,542.0,707.0,1480.53,,9276817918.45,4.85,3335.68,316.52,18.2,2.34,1027586849935.0,211816737607.0,8394038634.54,445161077748.35,94706550973.0
2006-02-09,542.0,707.0,1476.89,,9854648193.83,4.79,3262.52,312.45,17.98,2.23,1015715380842.0,211867279793.0,8023569463.67,439243076667.53,94767036588.0
2006-02-10,542.0,707.0,1496.97,,8956093383.13,4.84,3321.91,316.52,18.17,2.17,1026046268640.0,211867325980.0,7837659788.29,444934830155.66,94931295438.0
2006-02-13,542.0,707.0,1519.45,,9231762107.98,4.83,3307.7,316.17,18.12,2.13,1023543151677.0,211878989694.0,7864495975.49,444261926218.36,95038356469.0
2006-02-14,542.0,707.0,1539.42,,8357981934.83,4.86,3334.68,318.61,18.21,1.86,1029303614742.0,211883704674.0,7080449926.41,447928797212.52,95272488654.0
2006-02-15,542.0,707.0,1528.34,,8949939767.37,4.86,3362.15,318.99,18.21,2.1,1030539388926.0,211944191872.0,7970240102.0,449312600375.17,95351213471.0
2006-02-16,542.0,708.0,1476.3,,9990975383.67,4.76,3277.13,310.61,17.82,2.46,1008356368710.0,211970072118.0,9181050670.75,439350933342.63,95377101626.0
2006-02-17,542.0,708.0,1450.86,,8124322324.17,4.75,3295.87,309.02,17.76,1.91,1005862624199.0,211971886655.0,7298538703.31,439049060486.54,95549994952.0
2006-02-20,541.0,707.0,1406.9,,8305003474.6,4.73,3308.53,308.82,18.11,1.84,990911211569.0,209400810040.0,7612811619.62,436840241584.29,95397256453.0
2006-02-21,541.0,707.0,1445.48,,9369046630.53,4.8,3359.69,313.39,18.41,1.96,1005783087917.0,209490159262.0,8307964514.82,443708038456.37,95499309484.0
2006-02-22,541.0,707.0,1435.71,,9131519837.18,4.81,3363.03,313.91,18.45,1.93,1007298696555.0,209503072640.0,7942292141.42,444282223452.75,95543896928.0
2006-02-23,541.0,707.0,1423.7,,8097843700.14,4.81,3358.97,313.93,18.14,1.8,1022910565962.0,212689200922.0,6894615375.22,444285643930.77,95759836678.0
2006-02-24,541.0,707.0,1453.17,,7896135676.38,4.85,3390.87,316.31,18.26,1.78,1030694868266.0,212696387990.0,6892145063.81,447676780638.22,95766856550.0
2006-02-27,541.0,707.0,1433.83,,7432562785.57,4.81,3345.44,314.45,18.17,1.68,1023854101045.0,212712835941.0,6579348999.62,444928588218.26,96036136984.0
2006-02-28,541.0,707.0,1449.61,,6885311919.27,4.82,3351.64,315.3,18.05,1.6,1026055863126.0,212714550338.0,5750842235.06,445875204505.56,96140148996.0
2006-03-01,541.0,707.0,1483.68,,7080001787.42,4.84,3378.18,317.63,18.12,1.65,1029691395521.0,212731605922.0,6482081123.98,448256202046.25,96201752057.0
2006-03-02,541.0,708.0,1443.25,,9877693196.43,4.77,3342.68,313.21,17.87,2.11,1015344498101.0,212731749103.0,8282484482.28,441628504059.45,96201905821.0
2006-03-03,541.0,708.0,1449.92,,8034733867.37,4.78,3350.42,313.73,17.92,1.75,1017007166620.0,212732054567.0,6716251228.89,442548781459.73,96201750730.0
2006-03-06,541.0,708.0,1447.48,,6521712450.68,4.76,3330.05,312.93,17.75,1.47,1013082889584.0,212741637160.0,5504556733.15,440764965734.73,96307685848.0
2006-03-07,541.0,708.0,1401.9,,6950808002.91,4.63,3233.47,305.36,17.28,1.63,985323712437.0,212805206718.0,5983258837.42,428876204704.47,96638616803.0
2006-03-08,541.0,709.0,1410.27,,6211195362.46,4.59,3199.94,303.59,17.09,1.42,976791747846.0,212806029045.0,5356489326.56,426312467245.0,96728898811.0
2006-03-09,541.0,709.0,1404.69,,5272443842.85,4.57,3184.93,302.43,17.1,1.06,973069731001.0,212806332346.0,3911385483.85,424584982009.8,96729202012.0
2006-03-10,540.0,708.0,1397.12,,5844142419.5,4.6,3213.51,303.8,17.11,1.08,977026018478.0,212573543648.0,4020734031.42,426325545145.1,96618348054.0
2006-03-13,540.0,707.0,1414.72,,5491280308.82,4.64,3277.75,306.98,17.71,1.12,986359651051.0,212708591401.0,4023669729.02,431637182875.58,96808565124.0
2006-03-14,540.0,707.0,1417.22,,4891161713.37,4.63,3269.5,306.86,17.69,1.02,985676146701.0,212777353865.0,3705167180.99,431297010668.99,96893805109.0
2006-03-15,540.0,707.0,1440.15,,5991708855.52,4.68,3312.06,310.21,17.89,1.32,995652765523.0,212777779084.0,4924984870.59,436350873999.58,96934864228.0
2006-03-16,540.0,707.0,1442.71,,5699149663.49,4.67,3309.42,309.96,17.85,1.36,994459898249.0,212777793049.0,5077762354.34,436485719154.18,97024807527.0
2006-03-17,540.0,707.0,1435.51,,6299411486.58,4.63,3300.35,308.98,17.68,1.43,985419126267.0,212884544800.0,5574637380.66,435014326724.2,97399712134.0
2006-03-20,540.0,707.0,1449.16,,6108682160.49,4.68,3345.63,312.2,17.67,1.39,995374557536.0,212892310263.0,5274987664.15,440122184399.6,97454673795.0
2006-03-21,540.0,707.0,1454.25,,7523918085.76,4.69,3370.86,313.36,17.56,1.81,997679761216.0,212892330933.0,6828117128.94,442614158675.5,97554476018.0
2006-03-22,540.0,708.0,1475.0,,8031429776.24,4.72,3399.9,316.08,17.79,1.9,1004849434916.0,212892650419.0,7373135443.87,447024276054.52,97744713698.0
2006-03-23,540.0,707.0,1499.93,,8951468174.47,4.74,3405.24,317.5,17.87,2.2,1009267883378.0,212894473930.0,8252734114.92,449322324178.07,97772785923.0
2006-03-24,540.0,706.0,1484.62,,8888109108.44,4.72,3392.49,316.43,18.02,2.09,1005808056279.0,212898443954.0,8111271825.99,447996705286.07,97835403178.0
2006-03-27,540.0,706.0,1502.85,,8737137702.55,4.76,3445.59,319.99,18.17,1.88,1016924137272.0,213573568166.0,6834944334.91,453510455701.04,98249496859.0
2006-03-28,540.0,706.0,1515.99,,9875922859.08,4.79,3488.78,322.34,18.21,2.4,1023626776808.0,213573999658.0,8497270197.92,457780884368.44,98455324490.0
2006-03-29,540.0,706.0,1521.58,,12245612033.81,4.81,3520.38,323.64,18.39,2.84,1026656320573.0,213579257869.0,10871907677.47,459863188769.06,98613438499.0
2006-03-30,541.0,707.0,1502.16,,10334325690.09,4.76,3488.07,320.85,18.16,2.25,1018132299272.0,213758007208.0,9000347143.48,455652835726.81,98737107998.0
2006-03-31,541.0,707.0,1517.32,,9448137970.85,4.77,3516.4,323.45,18.2,2.1,1020917566962.0,214054082262.0,8700759884.31,459094860371.35,99135031926.0
2006-04-03,540.0,708.0,1561.04,,14043830963.72,4.86,3606.62,329.51,18.49,2.75,1038932067682.0,213743818666.0,11686715437.57,468216044610.21,99161133485.0
2006-04-04,540.0,708.0,1590.65,,14489828715.84,4.9,3627.44,332.42,18.69,2.97,1048099479953.0,213744033963.0,12648340789.18,472487547356.49,99161323322.0
2006-04-05,540.0,709.0,1621.0,,14579457513.65,4.95,3668.27,335.58,18.92,2.98,1058248579499.0,213755990635.0,13140171997.29,479043280678.79,99334104373.0
2006-04-06,540.0,709.0,1609.17,,17624874727.24,4.97,3716.52,337.62,19.03,3.42,1064559896123.0,214144388644.0,14480646288.49,483261060131.97,99829341698.0
2006-04-07,540.0,710.0,1604.38,,16877779040.88,5.0,3703.58,339.49,19.11,3.2,1070165329210.0,214202899630.0,13531480371.13,485832635160.89,99920591962.0
2006-04-10,540.0,710.0,1640.08,,15849803632.82,5.08,3735.26,345.36,19.46,3.33,1089790723096.0,214462358151.0,13593212071.01,494674951873.83,100179654352.0
2006-04-11,540.0,710.0,1641.36,,16706506272.6,5.1,3780.07,347.28,18.85,3.49,1094797905986.0,214540816458.0,14613776673.67,498495074259.46,100490696188.0
2006-04-12,540.0,710.0,1641.37,,15115671306.24,5.07,3729.6,345.46,18.72,3.13,1088892570461.0,214568441094.0,12989182296.73,495469021984.98,100562267286.0
