date,上市公司市价总值(元),上市公司数,上市公司流通市值(元),平均市盈率(倍),总发行股本(股),总成交笔数,总成交股数,总成交金额(元),总流通股本(股),新上市公司数
2013-05-03,3537565038268.0,481.0,2882132597230.0,19.72,432716895643.0,1814811.0,3860557379.0,34568827520.0,359524949225.0,0.0
2013-05-06,3595496396273.0,481.0,2927673959299.0,20.04,432717096336.0,1942751.0,4109364042.0,37524517503.0,359524182951.0,0.0
2013-05-07,3608680544462.0,481.0,2939982177302.0,20.1,432717190593.0,1922612.0,3792225831.0,35079968936.0,359523336566.0,0.0
2013-05-08,3630402434181.0,481.0,2956202905111.0,20.23,432717219993.0,2004267.0,4196879551.0,37264139327.0,359582167816.0,0.0
2013-05-09,3622841894824.0,481.0,2951221701458.0,20.18,432837312643.0,2141811.0,4316472275.0,40139390871.0,359581589634.0,0.0
2013-05-10,3643339387336.0,481.0,2966845024507.0,20.3,432837363643.0,1896988.0,3803621369.0,34415070621.0,359581558337.0,0.0
2013-05-13,3635277577834.0,481.0,2960916126801.0,20.25,433196857777.0,1771231.0,3883979019.0,32733850254.0,359766386072.0,0.0
2013-05-14,3580587794600.0,481.0,2915220964260.0,19.95,434017886648.0,1905465.0,3869599618.0,33718402993.0,360334583590.0,0.0
2013-05-15,3604098615089.0,481.0,2934104300610.0,20.08,434019640188.0,1613372.0,3404232823.0,29632108299.0,360369336224.0,0.0
2013-05-16,3667405531031.0,481.0,2984642479953.0,20.44,434019640188.0,2290070.0,4705914354.0,42596380018.0,360369303233.0,0.0
2013-05-17,3727057733428.0,481.0,3029168127062.0,20.78,434419176481.0,2476871.0,5496439067.0,47479351738.0,360526208423.0,0.0
2013-05-20,3754318224738.0,481.0,3052334379853.0,20.94,434543421481.0,2599087.0,5681734993.0,53115662276.0,360695172468.0,0.0
2013-05-21,3780752069781.0,481.0,3073148579769.0,21.1,434731123151.0,2524167.0,5616232486.0,47964230707.0,360831566775.0,0.0
2013-05-22,3779156846662.0,481.0,3072820893826.0,21.08,434732824271.0,2642521.0,5668166384.0,50000919378.0,360833263020.0,0.0
2013-05-23,3733088161645.0,481.0,3036184583927.0,20.82,434734215891.0,2510432.0,6041962116.0,46642323228.0,360805926340.0,0.0
2013-05-24,3764913381419.0,481.0,3062298833854.0,21.0,434747035331.0,1934900.0,4335900850.0,36638945052.0,360807177449.0,0.0
2013-05-27,3773844649809.0,481.0,3067937517182.0,21.05,434748063071.0,2074890.0,4750665506.0,40293744961.0,360808154864.0,0.0
2013-05-28,3832704476720.0,481.0,3115713268045.0,21.39,435138864765.0,2576655.0,5732285053.0,49991506216.0,361120754418.0,0.0
2013-05-29,3844882257519.0,481.0,3124997174157.0,21.45,435206679727.0,2586969.0,5827348148.0,49830204735.0,361120829338.0,0.0
2013-05-30,3841227114709.0,481.0,3121437793260.0,21.43,435206735127.0,2303798.0,5224988393.0,44223325398.0,361120909179.0,0.0
2013-05-31,3804276473238.0,481.0,3092837359642.0,21.21,435207555972.0,2310951.0,4769660144.0,42870583781.0,361121417015.0,0.0
2013-06-03,3798116560969.0,481.0,3087628099884.0,21.18,435741071967.0,2036375.0,4370339831.0,37905974614.0,361654333010.0,0.0
2013-06-04,3737598562703.0,481.0,3036582763784.0,20.84,435818662374.0,2255316.0,4945126308.0,38992296345.0,361621126001.0,0.0
2013-06-05,3747911184400.0,481.0,3046606446765.0,20.89,435819766636.0,1610455.0,3334907438.0,29283957831.0,361620860398.0,0.0
2013-06-06,3700556420824.0,481.0,3008097046473.0,20.61,436244455371.0,1834022.0,3893262574.0,33842962787.0,362002351989.0,0.0
2013-06-07,3614779408173.0,481.0,2938744789454.0,20.13,436395958238.0,1932679.0,4029596178.0,34804022575.0,362149237156.0,0.0
2013-06-13,3480664662532.0,481.0,2831355543296.0,19.39,436397036330.0,1873327.0,4026228260.0,32334904901.0,362171872571.0,0.0
2013-06-14,3519895101751.0,481.0,2861323978828.0,19.61,436397108430.0,1582803.0,3338072595.0,27951857557.0,362171949671.0,0.0
2013-06-17,3514736582930.0,481.0,2855954080811.0,19.57,436397268030.0,1589462.0,3309190302.0,29946020561.0,362313488603.0,0.0
2013-06-18,3534787813934.0,481.0,2885037090475.0,19.68,436497768830.0,1518664.0,3236473023.0,26932517701.0,363738120924.0,0.0
2013-06-19,3512033791858.0,481.0,2868211869026.0,19.54,438483985696.0,1652854.0,3477472243.0,28545335144.0,365199300895.0,0.0
2013-06-20,3395723443977.0,481.0,2772036021102.0,18.9,441622319442.0,1611157.0,3309016834.0,26938454955.0,367124624888.0,0.0
2013-06-21,3381200139480.0,481.0,2759117357510.0,18.83,442036992208.0,1593047.0,3360171530.0,26014463246.0,367381310515.0,0.0
2013-06-24,3159721806048.0,481.0,2579767108696.0,17.58,442037181248.0,2040725.0,4576052443.0,33936130055.0,367381528305.0,0.0
2013-06-25,3123868160231.0,481.0,2549871851392.0,17.36,442040919148.0,2326760.0,5567235258.0,39616411148.0,367384436438.0,0.0
2013-06-26,3161560164126.0,481.0,2580840209654.0,17.56,442036857226.0,1789128.0,4107473759.0,30695827197.0,367384590831.0,0.0
2013-06-27,3123493046015.0,481.0,2552764195453.0,17.36,442036889726.0,1861025.0,4283794705.0,31838890131.0,367434402460.0,0.0
2013-06-28,3152815267330.0,481.0,2577603462901.0,17.54,442605299997.0,1709782.0,4010015792.0,29895565969.0,368002289217.0,0.0
2013-07-01,3184304063018.0,481.0,2601651295852.0,17.72,442605415697.0,1406430.0,3255576694.0,25106657548.0,367915830943.0,0.0
2013-07-02,3217332510998.0,481.0,2628833566056.0,17.89,442605463997.0,1600391.0,3662043547.0,29825293612.0,367914807783.0,0.0
2013-07-03,3189582697943.0,481.0,2607601020999.0,17.74,442888097994.0,1608692.0,3773004445.0,29004184845.0,368119346244.0,0.0
2013-07-04,3232326655985.0,481.0,2646835222853.0,17.98,442888122794.0,1981755.0,4497807166.0,35272846446.0,368715804093.0,0.0
2013-07-05,3245528762437.0,481.0,2658853576798.0,18.05,442976453460.0,1779281.0,4083790601.0,32443946092.0,368773495548.0,0.0
2013-07-08,3139969626581.0,481.0,2572663964341.0,17.46,443026617199.0,1615763.0,3615055554.0,27309911458.0,368773951212.0,0.0
2013-07-09,3144077889325.0,481.0,2575952504060.0,17.49,443026668399.0,1173153.0,2539959311.0,19915477486.0,368774141172.0,0.0
2013-07-10,3248429102115.0,481.0,2659696728500.0,18.07,443776668399.0,1714803.0,3951657136.0,30686495019.0,368774244942.0,0.0
2013-07-11,3365270277920.0,481.0,2754629481478.0,18.73,444592547382.0,2697245.0,6680810230.0,51957998618.0,369547320299.0,0.0
2013-07-12,3318941242755.0,481.0,2712105647774.0,18.46,444592547382.0,2202558.0,5090229887.0,42676323864.0,369592586592.0,0.0
2013-07-15,3367358062765.0,481.0,2752282418338.0,18.73,444543710078.0,1924553.0,4523392816.0,38407272176.0,369545017733.0,0.0
2013-07-16,3393153306514.0,481.0,2775602846920.0,18.88,444543732078.0,1956704.0,4540202479.0,36792989950.0,369857566674.0,0.0
2013-07-17,3347922072223.0,481.0,2736902178868.0,18.62,444543732078.0,2022094.0,4529048371.0,36301452234.0,369857611674.0,0.0
2013-07-18,3319022990845.0,481.0,2711455751385.0,18.45,444852574381.0,1730478.0,3841122102.0,31524851518.0,370110884611.0,0.0
2013-07-19,3220362946753.0,481.0,2629062013685.0,17.89,445028578704.0,2111130.0,4570996903.0,38506656519.0,370125174137.0,0.0
2013-07-22,3252857027331.0,481.0,2654752512178.0,18.08,445028578704.0,1534771.0,3314791858.0,27643462410.0,370125160806.0,0.0
2013-07-23,3345165903672.0,481.0,2730786595941.0,18.58,445028578704.0,2018792.0,4527647891.0,37996123418.0,370205060806.0,0.0
2013-07-24,3347805759517.0,481.0,2730917426994.0,18.58,445029190518.0,2154583.0,4653049979.0,41362637769.0,370205213759.0,0.0
2013-07-25,3320129937987.0,481.0,2709364818381.0,18.43,445029190518.0,2083994.0,4635299416.0,38265388123.0,370205214378.0,0.0
2013-07-26,3307504432660.0,481.0,2699749808429.0,18.34,445341223490.0,1668140.0,3667885711.0,29547659019.0,370367039884.0,0.0
2013-07-29,3236399076643.0,481.0,2641843904928.0,17.95,445341223490.0,1679262.0,3524231556.0,28438210038.0,370367216305.0,0.0
2013-07-30,3257209336192.0,481.0,2657343931229.0,18.08,445341223490.0,1589412.0,3445211013.0,28152917983.0,370367056080.0,0.0
2013-07-31,3267968250712.0,481.0,2667601333819.0,18.13,445341223490.0,1490260.0,3253450288.0,27675523254.0,370367078766.0,0.0
2013-08-01,3338318146890.0,481.0,2724832008722.0,18.53,445341223490.0,1719446.0,3866227231.0,32038225389.0,370367078766.0,0.0
2013-08-02,3340855875824.0,481.0,2728346834019.0,18.54,445341223631.0,1732698.0,3960151079.0,32272309636.0,370367078907.0,0.0
2013-08-05,3385342250092.0,481.0,2764636052544.0,18.79,445355460729.0,1557249.0,3514560157.0,28835081867.0,370540807429.0,0.0
2013-08-06,3420183438521.0,481.0,2793230061465.0,18.97,445355460729.0,1995271.0,4653347958.0,38073606041.0,370540807429.0,0.0
2013-08-07,3406436063432.0,481.0,2781258286591.0,18.9,445355462550.0,2119066.0,4758611072.0,39727635692.0,370539803821.0,0.0
2013-08-08,3403036403592.0,481.0,2780023124841.0,18.88,445355462550.0,1734508.0,3708333926.0,31254136236.0,370539803821.0,0.0
2013-08-09,3427805156869.0,481.0,2801668570968.0,19.0,445355462550.0,1936146.0,4127192739.0,35301276086.0,370760303821.0,0.0
2013-08-12,3505391763761.0,481.0,2866335084608.0,19.44,445355462550.0,2423294.0,5491404182.0,46964625696.0,370814067261.0,0.0
2013-08-13,3519403149941.0,481.0,2876132597782.0,19.52,445355519750.0,2102158.0,4984618690.0,39019106110.0,370814124461.0,0.0
2013-08-14,3493429425208.0,480.0,2863925663681.0,19.43,444346679902.0,2207079.0,5142027287.0,41350903495.0,370658346965.0,0.0
2013-08-15,3456370877135.0,480.0,2831524823951.0,19.22,444346759502.0,1898169.0,4131886302.0,35062728769.0,370658426565.0,0.0
2013-08-16,3417704322590.0,480.0,2798366240592.0,19.01,444346879702.0,2455718.0,5676810320.0,46712748475.0,370658540765.0,0.0
2013-08-19,3455153040005.0,480.0,2831012815946.0,19.2,444346942702.0,1766854.0,4127760555.0,34854120104.0,370658603765.0,0.0
2013-08-20,3440938813580.0,480.0,2816919307010.0,19.11,444346942702.0,1793308.0,4030842230.0,33928917889.0,370658635830.0,0.0
2013-08-21,3446075808224.0,480.0,2820269022475.0,19.13,444346967202.0,1622919.0,3690225683.0,29876982378.0,370658660330.0,0.0
2013-08-22,3442739331077.0,480.0,2819899798998.0,19.11,444346977202.0,1868689.0,4076025323.0,32840570991.0,370658665492.0,0.0
2013-08-23,3415884849788.0,480.0,2797849853093.0,18.96,444346979202.0,2063444.0,4429206343.0,36832214192.0,370658667492.0,0.0
2013-08-26,3477457928590.0,480.0,2848905009405.0,19.3,444346979202.0,1864929.0,4227839747.0,34850528723.0,370657316298.0,0.0
2013-08-27,3496869660193.0,480.0,2864287087265.0,19.41,444346979202.0,1970632.0,4402840584.0,35544940465.0,370657247238.0,0.0
2013-08-28,3470510042152.0,480.0,2842259842623.0,19.27,445257862548.0,2451351.0,5649161871.0,44269629725.0,371568027521.0,0.0
2013-08-29,3466449183998.0,480.0,2838485174846.0,19.24,445257930504.0,2177143.0,5003795305.0,38016125457.0,371568318055.0,0.0
2013-08-30,3447603882285.0,480.0,2827117698827.0,19.15,445255947777.0,2645420.0,6171893192.0,47325290904.0,371568230755.0,0.0
2013-09-02,3461648006991.0,480.0,2835874485043.0,19.21,445255517187.0,2179940.0,5176903164.0,39883034849.0,371568231180.0,0.0
2013-09-03,3509299977554.0,480.0,2878752450289.0,19.48,445255617187.0,2189904.0,5415519320.0,41498854300.0,371773757010.0,0.0
2013-09-04,3508578792776.0,480.0,2878838595820.0,19.48,445255675487.0,2175468.0,5328218393.0,39459684516.0,371773835310.0,0.0
2013-09-05,3493547699859.0,480.0,2866011800725.0,19.39,445255675487.0,1978039.0,4470722001.0,35729040149.0,371773835310.0,0.0
2013-09-06,3504429644521.0,480.0,2875011885515.0,19.45,445255686820.0,1841115.0,4253921308.0,33753375350.0,371773846643.0,0.0
2013-09-09,3570126291243.0,480.0,2925889504427.0,19.84,445417025774.0,2621044.0,6544751789.0,53130790489.0,371732381735.0,0.0
2013-09-10,3610171043599.0,480.0,2961786540311.0,20.07,445417036028.0,2727766.0,6949364956.0,54037829708.0,372061512583.0,0.0
2013-09-11,3622976174603.0,480.0,2968805029488.0,20.11,445827183817.0,3348006.0,8572404469.0,63601575763.0,372054239753.0,0.0
2013-09-12,3628091932914.0,480.0,2971877118718.0,20.14,445827765257.0,2498748.0,6196453806.0,48058564135.0,372054809173.0,0.0
2013-09-13,3624965311971.0,480.0,2972533946725.0,20.13,445737904697.0,2355066.0,5491446307.0,42663612413.0,372093677887.0,0.0
2013-09-16,3609546907871.0,480.0,2957612529252.0,20.04,445839950229.0,2078502.0,4781971034.0,38742692289.0,372171776232.0,0.0
2013-09-17,3541996235385.0,480.0,2904679898103.0,19.66,445819664729.0,2178646.0,4785086626.0,39173445678.0,372171695157.0,0.0
2013-09-18,3580585697573.0,480.0,2896523991930.0,19.69,444121723468.0,1730577.0,3688537907.0,31982570398.0,369439825368.0,1.0
2013-09-23,3644112944431.0,480.0,2947206706410.0,20.04,444121723468.0,1927392.0,4467962879.0,38276611161.0,369467099730.0,0.0
2013-09-24,3614342307809.0,480.0,2923090069402.0,19.87,444121741534.0,2313105.0,5067554139.0,43322129223.0,369467075170.0,0.0
2013-09-25,3600242524091.0,480.0,2909520090339.0,19.79,444122079354.0,2384145.0,5375616230.0,45284866775.0,369467392822.0,0.0
2013-09-26,3536823912168.0,480.0,2857809406061.0,19.44,444122079354.0,2226040.0,4671719791.0,39101951360.0,369467291315.0,0.0
2013-09-27,3545559014084.0,480.0,2866154725565.0,19.5,444130848354.0,1679427.0,3539447595.0,30057389570.0,369467300315.0,0.0
2013-09-30,3565809929053.0,480.0,2889899443769.0,19.61,444156463854.0,1483954.0,3216421979.0,28216318339.0,370372828618.0,0.0
2013-10-08,3627972923108.0,480.0,2940342944008.0,19.94,444156475954.0,2029194.0,4593313663.0,40170254127.0,370373548663.0,0.0
2013-10-09,3650688559392.0,480.0,2958275040787.0,20.05,444156475954.0,2172622.0,4812178421.0,41541699273.0,370373548663.0,0.0
2013-10-10,3640146960922.0,480.0,2948132747332.0,19.99,444308486792.0,2535936.0,5837209112.0,46593255807.0,370373577919.0,0.0
2013-10-11,3693306159042.0,480.0,2990246650674.0,20.29,444308486792.0,2387092.0,5816887068.0,47856344929.0,370373536510.0,0.0
2013-10-14,3715478010681.0,480.0,3012596763221.0,20.41,444308486792.0,2672963.0,6269176402.0,54338194431.0,370373680336.0,0.0
2013-10-15,3720536282456.0,480.0,3030157860401.0,20.44,444308498528.0,2748608.0,6378607413.0,52030412220.0,371183353413.0,0.0
2013-10-16,3633074070872.0,480.0,2961337792247.0,19.96,444308498528.0,2693994.0,6213594593.0,49334860011.0,371183359668.0,0.0
2013-10-17,3634476550482.0,480.0,2964071429946.0,19.97,444323498528.0,2228138.0,5242766934.0,41336240336.0,371183369668.0,0.0
2013-10-18,3652060096084.0,480.0,2984803291345.0,20.07,444323498528.0,1883910.0,4250320302.0,35241209555.0,371942604405.0,0.0
2013-10-21,3719990004157.0,480.0,3037777324685.0,20.44,444315044131.0,2413655.0,5744125182.0,47349187260.0,371935154224.0,0.0
2013-10-22,3687255276565.0,480.0,3010057588225.0,20.25,444315044131.0,2646985.0,6313733250.0,50207644614.0,371972458613.0,0.0
2013-10-23,3628505687908.0,480.0,2958978898858.0,19.95,444315044131.0,2609028.0,6004272928.0,47945668335.0,371972458613.0,0.0
2013-10-24,3609159969849.0,480.0,2941166351658.0,19.85,444315044131.0,1957035.0,4193600300.0,34799128952.0,371973863443.0,0.0
2013-10-25,3558603791167.0,480.0,2898991352087.0,19.58,444316570163.0,2056520.0,4522148553.0,36368634670.0,371975555338.0,0.0
2013-10-28,3543621406359.0,480.0,2884570600311.0,19.5,444316570163.0,1780918.0,4124561525.0,31890192223.0,371975941605.0,0.0
2013-10-29,3497575348202.0,480.0,2846111086662.0,19.25,444316570307.0,2567242.0,6100872011.0,45015596323.0,371975871401.0,0.0
2013-10-30,3562344462162.0,480.0,2897538376470.0,19.61,444316570307.0,1995922.0,4774470931.0,36445405005.0,371769326292.0,0.0
2013-10-31,3537482763769.0,480.0,2881408483462.0,19.47,444318519627.0,1978770.0,4909848370.0,36165027824.0,371771169637.0,0.0
2013-11-01,3536533106945.0,480.0,2881588183118.0,19.46,444319157387.0,1560342.0,3459598148.0,26166242279.0,371770909620.0,0.0
2013-11-04,3539123076520.0,480.0,2884271309894.0,19.46,444319980787.0,1433689.0,3086488582.0,24369609469.0,371771695520.0,0.0
2013-11-05,3561725965387.0,480.0,2902448185868.0,19.58,444320062707.0,1769295.0,3801347909.0,29615155281.0,371898308440.0,0.0
2013-11-06,3518319873634.0,480.0,2867348068900.0,19.33,444424212074.0,1956462.0,4298371956.0,32805167448.0,371898513583.0,0.0
2013-11-07,3487415177790.0,480.0,2840743680962.0,19.17,444424212074.0,1606078.0,3452185074.0,26278894924.0,371898722769.0,0.0
2013-11-08,3441536920335.0,480.0,2803552279449.0,18.92,444424312074.0,1566925.0,3294782381.0,24728843805.0,371898724669.0,0.0
2013-11-11,3448299334575.0,480.0,2809880173341.0,18.96,444427324699.0,1276621.0,2678944611.0,21034336458.0,371899128754.0,0.0
2013-11-12,3484416752832.0,480.0,2848764324654.0,19.16,444427410379.0,1436283.0,3053391712.0,24529436835.0,372506109909.0,0.0
2013-11-13,3412752218302.0,480.0,2790966977312.0,18.77,444427410379.0,1607605.0,3278159727.0,25246290447.0,372506058406.0,0.0
2013-11-14,3434494119725.0,480.0,2809212896543.0,18.88,444427510379.0,1448813.0,3123282826.0,23965066016.0,372505993406.0,0.0
2013-11-15,3500791928677.0,480.0,2861455231172.0,19.24,444732230412.0,1953880.0,4399763115.0,34796453567.0,372543268051.0,0.0
2013-11-18,3583476701682.0,480.0,2933040873522.0,19.7,444732230412.0,2249774.0,5167680419.0,41760683965.0,373298735565.0,0.0
2013-11-19,3582648764378.0,480.0,2933083010542.0,19.69,444732230482.0,2151328.0,4682280398.0,37128491937.0,373335526352.0,0.0
2013-11-20,3609083563974.0,480.0,2956551231560.0,19.83,444737688362.0,1956085.0,4557941716.0,33795809081.0,373336012932.0,0.0
2013-11-21,3588285984975.0,480.0,2941546993055.0,19.7,444750534320.0,2261064.0,5194902313.0,39267758332.0,373353178265.0,0.0
2013-11-22,3572808499141.0,480.0,2928648269735.0,19.62,444769907905.0,2084478.0,4963451976.0,35632685853.0,373372433770.0,0.0
2013-11-25,3566000990331.0,480.0,2925425623147.0,19.6,445300173371.0,1890523.0,4254934822.0,32594735884.0,373767272845.0,0.0
2013-11-26,3558654420560.0,480.0,2921564591715.0,19.57,445304135110.0,1743197.0,3822038437.0,30283594633.0,373824010971.0,0.0
2013-11-27,3591240508658.0,480.0,2947840888450.0,19.74,445305824161.0,1878889.0,4154807507.0,33875345518.0,373825700322.0,0.0
2013-11-28,3632142119269.0,480.0,2981044361468.0,19.98,445309405055.0,2273775.0,5279479073.0,41454188174.0,373830297435.0,0.0
2013-11-29,3637351786782.0,480.0,2985516521627.0,20.01,445313047746.0,1892071.0,4272082493.0,34449618749.0,373833909656.0,0.0
2013-12-02,3534953014607.0,480.0,2903121755483.0,19.46,445315267952.0,2673739.0,6165932514.0,48507658945.0,373862082547.0,0.0
2013-12-03,3599154000088.0,480.0,2957333266261.0,19.81,445315701772.0,1831470.0,4125440367.0,32367124010.0,373865235694.0,0.0
2013-12-04,3656303781088.0,480.0,3001776332200.0,20.12,445834866955.0,2396606.0,5532972675.0,44188682179.0,374130628310.0,0.0
2013-12-05,3658613264999.0,480.0,3002816909103.0,20.14,445834868373.0,2032668.0,4646970294.0,37035695358.0,374139431029.0,0.0
2013-12-06,3651281382519.0,480.0,2997940466971.0,20.11,445834868429.0,1797762.0,4039224614.0,31912305834.0,374224282474.0,0.0
2013-12-09,3660054392260.0,480.0,3007664900967.0,20.16,445834877195.0,1649542.0,3723824066.0,30593084749.0,374377931240.0,0.0
2013-12-10,3671080606296.0,480.0,3011471328341.0,20.22,446153705469.0,1824430.0,4334359866.0,32529010723.0,374382279214.0,0.0
2013-12-11,3621425024874.0,480.0,2970590121862.0,19.94,446155312755.0,1992327.0,4227008097.0,33591520158.0,374393841382.0,0.0
2013-12-12,3622617363673.0,480.0,2968519830131.0,19.94,446296964055.0,1627041.0,3384631119.0,26256294257.0,374398776211.0,0.0
2013-12-13,3632952108438.0,480.0,2977790277914.0,20.0,446297720769.0,1603942.0,3416232139.0,27132440592.0,374402554121.0,0.0
2013-12-16,3580797885825.0,480.0,2935172304372.0,19.72,446811220601.0,1819188.0,3833977485.0,30361800714.0,374992770227.0,0.0
2013-12-17,3558194008534.0,480.0,2916477593827.0,19.6,446811268201.0,1660286.0,3026171166.0,24392663883.0,374994834441.0,0.0
2013-12-18,3559629509993.0,480.0,2933233458683.0,19.61,446811277418.0,1261554.0,2504672223.0,20024972608.0,376211390141.0,0.0
2013-12-19,3530532121374.0,480.0,2909004087535.0,19.44,446841293746.0,1394144.0,2834782584.0,22022398608.0,376213624203.0,0.0
2013-12-20,3465969664096.0,480.0,2854590915617.0,19.08,446842248509.0,1637296.0,3129092993.0,24875552885.0,376215806204.0,0.0
2013-12-23,3466676082199.0,480.0,2856753740592.0,19.11,446843339706.0,1312146.0,2686121149.0,21451801422.0,376217537705.0,0.0
2013-12-24,3484312847004.0,480.0,2872568024389.0,19.2,446845776435.0,1296855.0,2638635059.0,21575896267.0,376286102228.0,0.0
2013-12-25,3514039257616.0,480.0,2897642745339.0,19.37,446808460786.0,1179041.0,2801792861.0,21071574956.0,376455342604.0,0.0
2013-12-26,3465140357917.0,480.0,2845667835012.0,19.06,448015301567.0,1479597.0,3166193716.0,25157838475.0,376455341704.0,0.0
2013-12-27,3520805267494.0,480.0,2889942098335.0,19.37,448015304304.0,1429680.0,3191590928.0,25122921824.0,376455322413.0,0.0
2013-12-30,3528654555956.0,480.0,2888480589627.0,19.39,448407281616.0,1397151.0,3052996144.0,23972950048.0,376469665242.0,0.0
2013-12-31,3565620660207.0,480.0,2929063210226.0,19.6,449031388186.0,1445492.0,3106189490.0,25686879582.0,378300013228.0,0.0
2014-01-02,3571717846644.0,480.0,2929942925300.0,19.58,449818978115.0,1351976.0,2809856610.0,23425119742.0,378601407305.0,0.0
2014-01-03,3532997808052.0,480.0,2897456324994.0,19.35,449822393667.0,1516664.0,3082676807.0,26009675700.0,378611249349.0,0.0
2014-01-06,3437299718170.0,480.0,2819430052982.0,18.83,449822742774.0,1646622.0,3488210902.0,27471392376.0,378607028445.0,0.0
2014-01-07,3433746484797.0,480.0,2814890420087.0,18.81,449822985200.0,1155345.0,2475609430.0,19775179015.0,377932210068.0,0.0
2014-01-08,3432704276162.0,480.0,2810973892982.0,18.81,450034196121.0,1291234.0,2791902883.0,22191288349.0,377932345804.0,0.0
2014-01-09,3424921736118.0,480.0,2788627897517.0,18.73,451933054344.0,1410237.0,3205561881.0,24850793318.0,378309381142.0,0.0
2014-01-10,3382026891278.0,480.0,2748188083587.0,18.5,452310712778.0,1397609.0,3005009961.0,21793680838.0,378378055845.0,0.0
2014-01-13,3363778867457.0,480.0,2733680287704.0,18.41,452310737709.0,1250625.0,2794363611.0,21468718436.0,378512790283.0,0.0
2014-01-14,3409147943002.0,480.0,2772883306367.0,18.7,452310737853.0,1350929.0,3204579551.0,22658282175.0,378512781463.0,0.0
2014-01-15,3409063481493.0,480.0,2772754289888.0,18.7,452494645853.0,1281327.0,2991460537.0,22508002147.0,378512309713.0,0.0
2014-01-16,3424598604959.0,480.0,2783406235932.0,18.78,452494647085.0,1321929.0,2821287387.0,22747582019.0,378512299217.0,0.0
2014-01-17,3377687530424.0,480.0,2743810576384.0,18.53,452494708485.0,1287234.0,2405646728.0,18995915678.0,378512311867.0,0.0
2014-01-20,3361161472824.0,480.0,2733001070112.0,18.44,452494941585.0,1164996.0,2296565906.0,18830227520.0,378512489612.0,0.0
2014-01-21,3398311683966.0,480.0,2761274666373.0,18.64,452495096535.0,1208304.0,2509882909.0,20677566775.0,378521012013.0,0.0
2014-01-22,3488315280329.0,480.0,2834060815133.0,19.12,452496485261.0,1725762.0,3989596583.0,31986941409.0,378534225776.0,0.0
2014-01-23,3488542383216.0,480.0,2830457309107.0,19.12,453651443047.0,1633421.0,3569997487.0,30202065146.0,378534578350.0,0.0
2014-01-24,3524854354066.0,480.0,2862734093587.0,19.25,453651768104.0,1807953.0,4187550167.0,34704288992.0,378763727537.0,0.0
2014-01-27,3485454288838.0,480.0,2833580957504.0,19.02,453652111798.0,1762109.0,4648195165.0,32698220761.0,378765107538.0,0.0
2014-01-28,3486668580996.0,480.0,2832631260981.0,18.99,453753768385.0,1376705.0,3386199285.0,24547286280.0,378780130939.0,0.0
2014-01-29,3496358145698.0,480.0,2840132012468.0,19.04,453753846233.0,1293710.0,3076299997.0,23877495409.0,378780213083.0,0.0
2014-01-30,3467268400499.0,480.0,2815771406382.0,18.87,453753974374.0,1137414.0,2723606458.0,21646342625.0,378780338899.0,0.0
2014-02-07,3498622703896.0,480.0,2841140424967.0,19.03,453753980874.0,1475098.0,3323586101.0,26818399402.0,378780375999.0,0.0
2014-02-10,3592052738571.0,480.0,2917282186639.0,19.53,453753995396.0,2337789.0,5567850386.0,45995210914.0,378781264606.0,0.0
2014-02-11,3607613260633.0,480.0,2932119061421.0,19.62,453754265243.0,2529730.0,5867370402.0,48100277604.0,378781534453.0,0.0
2014-02-12,3630921579102.0,480.0,2954674750001.0,19.75,453754334143.0,2304211.0,5294607670.0,43159916419.0,378879470475.0,0.0
2014-02-13,3597168894506.0,480.0,2926770617236.0,19.57,453754345143.0,2513225.0,5632898280.0,46306844711.0,378957760802.0,0.0
2014-02-14,3634544971892.0,480.0,2958114845453.0,19.78,453754386522.0,1907075.0,4448499432.0,37399834006.0,378957802181.0,0.0
2014-02-17,3677271115301.0,480.0,2993184251754.0,19.99,453754458822.0,2391041.0,5702907133.0,48004643395.0,378957969949.0,0.0
2014-02-18,3649350788465.0,480.0,2972434632448.0,19.84,453754558892.0,2529300.0,5673688581.0,47322508459.0,378958069269.0,0.0
2014-02-19,3670026859754.0,480.0,2989618312699.0,19.95,453754699401.0,2598107.0,6177436373.0,48707082684.0,378958134778.0,0.0
2014-02-20,3632538327316.0,480.0,2959625006387.0,19.74,453755466739.0,2593576.0,6556953142.0,49619749792.0,378943209262.0,0.0
2014-02-21,3600000713678.0,480.0,2933540445515.0,19.56,453755614383.0,2169768.0,5074534716.0,40079207524.0,379020034341.0,0.0
2014-02-24,3538062909734.0,480.0,2884496433979.0,19.22,453755936298.0,2317754.0,5636950661.0,43274860505.0,379020367207.0,0.0
2014-02-25,3431381335616.0,480.0,2796306660881.0,18.38,453755968819.0,2805102.0,6656687786.0,51920082674.0,379020316534.0,0.0
2014-02-26,3462872156858.0,480.0,2822166130001.0,18.55,453756764538.0,2194013.0,5482236610.0,40314702911.0,379021104053.0,0.0
2014-02-27,3429187716949.0,480.0,2795003569134.0,18.38,453756808239.0,2400620.0,5684881520.0,45951981284.0,379198197413.0,0.0
2014-02-28,3480992015664.0,480.0,2838993436355.0,18.66,453756952331.0,2088054.0,4834767268.0,39748118793.0,379198344005.0,0.0
2014-03-03,3521358356444.0,480.0,2872340404889.0,18.89,453757251407.0,2173924.0,4977233656.0,40822715874.0,379198625129.0,0.0
